,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
783,Ryan MacInnis (C),Columbus Blue Jackets,10,0,1,1,0.10,0,1,https://www.eliteprospects.com/player/168707/ryan-macinnis,2019-2018,nhl,Ryan MacInnis ,C
784,Kiefer Sherwood (W/C),Anaheim Ducks,10,0,1,1,0.10,6,-1,https://www.eliteprospects.com/player/196607/kiefer-sherwood,2019-2018,nhl,Kiefer Sherwood ,W/C
785,Timothy Liljegren (D),Toronto Maple Leafs,11,0,1,1,0.09,2,-5,https://www.eliteprospects.com/player/224910/timothy-liljegren,2019-2018,nhl,Timothy Liljegren ,D
786,Lean Bergmann (C/W),San Jose Sharks,12,0,1,1,0.08,4,-6,https://www.eliteprospects.com/player/148119/lean-bergmann,2019-2018,nhl,Lean Bergmann ,C/W
787,Nick Seeler (D),totals,12,0,1,1,0.08,15,-8,https://www.eliteprospects.com/player/107099/nick-seeler,2019-2018,nhl,Nick Seeler ,D
788,Andy Andreoff (C/LW),Philadelphia Flyers,14,0,1,1,0.07,2,-3,https://www.eliteprospects.com/player/32736/andy-andreoff,2019-2018,nhl,Andy Andreoff ,C/LW
789,Carl Dahlström (D),Winnipeg Jets,15,0,1,1,0.07,6,-4,https://www.eliteprospects.com/player/85666/carl-dahlstrom,2019-2018,nhl,Carl Dahlström ,D
790,T.J. Tynan (C),Colorado Avalanche,16,0,1,1,0.06,2,-1,https://www.eliteprospects.com/player/45686/t.j.-tynan,2019-2018,nhl,T.J. Tynan ,C
791,Zach Whitecloud (D),Vegas Golden Knights,16,0,1,1,0.06,4,3,https://www.eliteprospects.com/player/202774/zach-whitecloud,2019-2018,nhl,Zach Whitecloud ,D
792,Gustav Lindström (D),Detroit Red Wings,16,0,1,1,0.06,14,-6,https://www.eliteprospects.com/player/212379/gustav-lindstrom,2019-2018,nhl,Gustav Lindström ,D
793,Chris Stewart (RW/LW),Philadelphia Flyers,16,0,1,1,0.06,21,-7,https://www.eliteprospects.com/player/10442/chris-stewart,2019-2018,nhl,Chris Stewart ,RW/LW
794,Lias Andersson (C/W),New York Rangers,17,0,1,1,0.06,4,-8,https://www.eliteprospects.com/player/214318/lias-andersson,2019-2018,nhl,Lias Andersson ,C/W
795,Derek Forbort (D),totals,20,0,1,1,0.05,4,-5,https://www.eliteprospects.com/player/31265/derek-forbort,2019-2018,nhl,Derek Forbort ,D
796,Jean-Christophe Beaudin (C/RW),Ottawa Senators,22,0,1,1,0.05,7,-4,https://www.eliteprospects.com/player/204169/jean-christophe-beaudin,2019-2018,nhl,Jean-Christophe Beaudin ,C/RW
797,Aaron Ness (D),Arizona Coyotes,24,0,1,1,0.04,0,1,https://www.eliteprospects.com/player/17497/aaron-ness,2019-2018,nhl,Aaron Ness ,D
798,Johan Franzén (LW),Detroit Red Wings,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/158/johan-franzen,2019-2018,nhl,Johan Franzén ,LW
799,Henrik Zetterberg (C),Detroit Red Wings,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/285/henrik-zetterberg,2019-2018,nhl,Henrik Zetterberg ,C
800,Marián Gáborík (RW/LW),Ottawa Senators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/3665/marian-gaborik,2019-2018,nhl,Marián Gáborík ,RW/LW
801,Nathan Horton (RW),Toronto Maple Leafs,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/3657/nathan-horton,2019-2018,nhl,Nathan Horton ,RW
802,Thomas Harley (D),Dallas Stars,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/465160/thomas-harley,2019-2018,nhl,Thomas Harley ,D
803,Nick Robertson (LW),Toronto Maple Leafs,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/359539/nick-robertson,2019-2018,nhl,Nick Robertson ,LW
804,Brady Keeper (D),Florida Panthers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/224610/brady-keeper,2019-2018,nhl,Brady Keeper ,D
805,Juuso Välimäki (D),Calgary Flames,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/221525/juuso-valimaki,2019-2018,nhl,Juuso Välimäki ,D
806,Nolan Patrick (C),Philadelphia Flyers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/201274/nolan-patrick,2019-2018,nhl,Nolan Patrick ,C
807,Olli Juolevi (D),Vancouver Canucks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/196391/olli-juolevi,2019-2018,nhl,Olli Juolevi ,D
808,Brian Pinho (C),Washington Capitals,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/132024/brian-pinho,2019-2018,nhl,Brian Pinho ,C
809,Alex Belzile (RW/C),Montréal Canadiens,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/68593/alex-belzile,2019-2018,nhl,Alex Belzile ,RW/C
810,Kevan Miller (D),Boston Bruins,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/38281/kevan-miller,2019-2018,nhl,Kevan Miller ,D
811,Matt Bartkowski (D),Minnesota Wild,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/16707/matt-bartkowski,2019-2018,nhl,Matt Bartkowski ,D
812,Clarke MacArthur (LW),Ottawa Senators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8951/clarke-macarthur,2019-2018,nhl,Clarke MacArthur ,LW
813,Brandon Dubinsky (C/LW),Columbus Blue Jackets,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11024/brandon-dubinsky,2019-2018,nhl,Brandon Dubinsky ,C/LW
814,Marián Hossa (RW),Arizona Coyotes,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/4720/marian-hossa,2019-2018,nhl,Marián Hossa ,RW
815,Ryan Kesler (C),Anaheim Ducks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9014/ryan-kesler,2019-2018,nhl,Ryan Kesler ,C
816,Kyle Brodziak (C),totals,0,0,0,0,-,0,0,https://www.eliteprospects.com/player/9097/kyle-brodziak,2019-2018,nhl,Kyle Brodziak ,C
817,Patrick Eaves (RW/LW),Anaheim Ducks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9144/patrick-eaves,2019-2018,nhl,Patrick Eaves ,RW/LW
818,Martin Hanzal (C),Dallas Stars,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9237/martin-hanzal,2019-2018,nhl,Martin Hanzal ,C
819,Matt Hunwick (D),Buffalo Sabres,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9418/matt-hunwick,2019-2018,nhl,Matt Hunwick ,D
820,Ryan Callahan (RW),Ottawa Senators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9437/ryan-callahan,2019-2018,nhl,Ryan Callahan ,RW
821,Dustin Byfuglien (D),Winnipeg Jets,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10667/dustin-byfuglien,2019-2018,nhl,Dustin Byfuglien ,D
822,David Clarkson (RW),Toronto Maple Leafs,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11018/david-clarkson,2019-2018,nhl,David Clarkson ,RW
823,Nicolas Beaudin (D),Chicago Blackhawks,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/284924/nicolas-beaudin,2019-2018,nhl,Nicolas Beaudin ,D
824,Samuel Morin (D/LW),Philadelphia Flyers,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/126391/samuel-morin,2019-2018,nhl,Samuel Morin ,D/LW
825,Chase DeLeo (C/LW),Anaheim Ducks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/116909/chase-deleo,2019-2018,nhl,Chase DeLeo ,C/LW
826,Ashton Sautner (D),Vancouver Canucks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/84404/ashton-sautner,2019-2018,nhl,Ashton Sautner ,D
827,Cameron Hughes (C/LW),Boston Bruins,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/62155/cameron-hughes,2019-2018,nhl,Cameron Hughes ,C/LW
828,Paul Carey (W/C),Boston Bruins,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/14386/paul-carey,2019-2018,nhl,Paul Carey ,W/C
829,Tage Thompson (C/W),Buffalo Sabres,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/301349/tage-thompson,2019-2018,nhl,Tage Thompson ,C/W
830,Austin Poganski (RW),St. Louis Blues,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/231724/austin-poganski,2019-2018,nhl,Austin Poganski ,RW
831,Janne Kuokkanen (LW/C),New Jersey Devils,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/209426/janne-kuokkanen,2019-2018,nhl,Janne Kuokkanen ,LW/C
832,Keegan Kolesar (RW),Vegas Golden Knights,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/197560/keegan-kolesar,2019-2018,nhl,Keegan Kolesar ,RW
833,C.J. Suess (LW),Winnipeg Jets,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/195507/c.j.-suess,2019-2018,nhl,C.J. Suess ,LW
834,Brandon Hagel (LW),Chicago Blackhawks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/161843/brandon-hagel,2019-2018,nhl,Brandon Hagel ,LW
835,Nikolay Goldobin (RW/LW),Vancouver Canucks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/160550/nikolay-goldobin,2019-2018,nhl,Nikolay Goldobin ,RW/LW
836,Anthony Richard (C/LW),Nashville Predators,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/155661/anthony-richard,2019-2018,nhl,Anthony Richard ,C/LW
837,Jake Walman (D),St. Louis Blues,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/248066/jake-walman,2019-2018,nhl,Jake Walman ,D
838,Dalton Smith (LW),Buffalo Sabres,1,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/30923/dalton-smith,2019-2018,nhl,Dalton Smith ,LW
839,Justin Bailey (RW/LW),Vancouver Canucks,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/116970/justin-bailey,2019-2018,nhl,Justin Bailey ,RW/LW
840,Trent Frederic (C/LW),Boston Bruins,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/272221/trent-frederic,2019-2018,nhl,Trent Frederic ,C/LW
841,Conor Timmins (D),Colorado Avalanche,2,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/267584/conor-timmins,2019-2018,nhl,Conor Timmins ,D
842,Brett Seney (LW/C),New Jersey Devils,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/204125/brett-seney,2019-2018,nhl,Brett Seney ,LW/C
843,Andrei Chibisov (RW),Winnipeg Jets,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/192313/andrei-chibisov,2019-2018,nhl,Andrei Chibisov ,RW
844,Mike Sgarbossa (C),Washington Capitals,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/23663/mike-sgarbossa,2019-2018,nhl,Mike Sgarbossa ,C
845,Josh Jacobs (D),New Jersey Devils,2,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/168704/josh-jacobs,2019-2018,nhl,Josh Jacobs ,D
846,Michael Chaput (C),Arizona Coyotes,2,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/37543/michael-chaput,2019-2018,nhl,Michael Chaput ,C
847,Derrick Pouliot (D),St. Louis Blues,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/59741/derrick-pouliot,2019-2018,nhl,Derrick Pouliot ,D
848,Steven Santini (D),Nashville Predators,2,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/96780/steven-santini,2019-2018,nhl,Steven Santini ,D
849,Dalton Prout (D),San Jose Sharks,2,0,0,0,0.00,7,0,https://www.eliteprospects.com/player/22629/dalton-prout,2019-2018,nhl,Dalton Prout ,D
850,Thomas Di Pauli (C/LW),Pittsburgh Penguins,2,0,0,0,0.00,10,-3,https://www.eliteprospects.com/player/90344/thomas-di-pauli,2019-2018,nhl,Thomas Di Pauli ,C/LW
851,Gabriel Dumont (C/RW),Minnesota Wild,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/36736/gabriel-dumont,2019-2018,nhl,Gabriel Dumont ,C/RW
852,Luke Johnson (C),Minnesota Wild,3,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/94247/luke-johnson,2019-2018,nhl,Luke Johnson ,C
853,Jean-Sébastien Dea (C/RW),Buffalo Sabres,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/128463/jean-sebastien-dea,2019-2018,nhl,Jean-Sébastien Dea ,C/RW
854,Calvin Thürkauf (C/LW),Columbus Blue Jackets,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/186336/calvin-thurkauf,2019-2018,nhl,Calvin Thürkauf ,C/LW
855,Christian Wolanin (D),Ottawa Senators,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/188788/christian-wolanin,2019-2018,nhl,Christian Wolanin ,D
856,Beck Malenstyn (LW),Washington Capitals,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/247477/beck-malenstyn,2019-2018,nhl,Beck Malenstyn ,LW
857,Josh Norris (C),Ottawa Senators,3,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/273954/josh-norris,2019-2018,nhl,Josh Norris ,C
858,Tobias Björnfot (D),Los Angeles Kings,3,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/344751/tobias-bjornfot,2019-2018,nhl,Tobias Björnfot ,D
859,Kevin Gravel (D),Toronto Maple Leafs,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/35674/kevin-gravel,2019-2018,nhl,Kevin Gravel ,D
860,Joachim Blichfeld (RW/LW),San Jose Sharks,3,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/211282/joachim-blichfeld,2019-2018,nhl,Joachim Blichfeld ,RW/LW
861,Marko Dano (LW/C),Columbus Blue Jackets,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/94946/marko-dano,2019-2018,nhl,Marko Dano ,LW/C
862,Gustav Olofsson (D),Montréal Canadiens,3,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/39017/gustav-olofsson,2019-2018,nhl,Gustav Olofsson ,D
863,Jordan Szwarz (RW/C),Ottawa Senators,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/23107/jordan-szwarz,2019-2018,nhl,Jordan Szwarz ,RW/C
864,Nikolai Knyzhov (D),San Jose Sharks,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/308784/nikolai-knyzhov,2019-2018,nhl,Nikolai Knyzhov ,D
865,Kole Sherwood (RW),Columbus Blue Jackets,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/234873/kole-sherwood,2019-2018,nhl,Kole Sherwood ,RW
866,Alexandre Carrier (D),Nashville Predators,3,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/151143/alexandre-carrier,2019-2018,nhl,Alexandre Carrier ,D
867,Trevor Carrick (D),San Jose Sharks,3,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/69391/trevor-carrick,2019-2018,nhl,Trevor Carrick ,D
868,German Rubtsov (C),Philadelphia Flyers,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/312227/german-rubtsov,2019-2018,nhl,German Rubtsov ,C
869,Jaret Anderson-Dolan (C/LW),Los Angeles Kings,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,2019-2018,nhl,Jaret Anderson-Dolan ,C/LW
870,Danil Yurtaikin (LW),San Jose Sharks,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/265753/danil-yurtaikin,2019-2018,nhl,Danil Yurtaikin ,LW
871,Alexander Yelesin (D),Calgary Flames,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/265726/alexander-yelesin,2019-2018,nhl,Alexander Yelesin ,D
872,John Gilmour (D),Buffalo Sabres,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/146192/john-gilmour,2019-2018,nhl,John Gilmour ,D
873,Kevin Connauton (D),Colorado Avalanche,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/38032/kevin-connauton,2019-2018,nhl,Kevin Connauton ,D
874,Karl Alzner (D),Montréal Canadiens,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/10429/karl-alzner,2019-2018,nhl,Karl Alzner ,D
875,Max Véronneau (RW),Ottawa Senators,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/206777/max-veronneau,2019-2018,nhl,Max Véronneau ,RW
876,Yevgeni Svechnikov (RW/LW),Detroit Red Wings,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/168679/yevgeni-svechnikov,2019-2018,nhl,Yevgeni Svechnikov ,RW/LW
877,Kale Clague (D),Los Angeles Kings,4,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/108472/kale-clague,2019-2018,nhl,Kale Clague ,D
878,Henrik Borgström (C/W),Florida Panthers,4,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/118332/henrik-borgstrom,2019-2018,nhl,Henrik Borgström ,C/W
879,Anton Wedin (LW/RW),Chicago Blackhawks,4,0,0,0,0.00,4,1,https://www.eliteprospects.com/player/27461/anton-wedin,2019-2018,nhl,Anton Wedin ,LW/RW
880,Boo Nieves (C/LW),New York Rangers,4,0,0,0,0.00,4,2,https://www.eliteprospects.com/player/131061/boo-nieves,2019-2018,nhl,Boo Nieves ,C/LW
881,Jake Bischoff (D),Vegas Golden Knights,4,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/180081/jake-bischoff,2019-2018,nhl,Jake Bischoff ,D
882,Otto Leskinen (D),Montréal Canadiens,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/150242/otto-leskinen,2019-2018,nhl,Otto Leskinen ,D
883,Urho Vaakanainen (D),Boston Bruins,5,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/180538/urho-vaakanainen,2019-2018,nhl,Urho Vaakanainen ,D
884,Sheldon Dries (C/W),Colorado Avalanche,5,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/97620/sheldon-dries,2019-2018,nhl,Sheldon Dries ,C/W
885,Brennan Menell (D),Minnesota Wild,5,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/283890/brennan-menell,2019-2018,nhl,Brennan Menell ,D
886,Maxime Lajoie (D),Ottawa Senators,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/161131/maxime-lajoie,2019-2018,nhl,Maxime Lajoie ,D
887,Gabriel Carlsson (D),Columbus Blue Jackets,6,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/187919/gabriel-carlsson,2019-2018,nhl,Gabriel Carlsson ,D
888,Colton White (D),New Jersey Devils,6,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/204911/colton-white,2019-2018,nhl,Colton White ,D
889,Tyler Lewington (D),Washington Capitals,6,0,0,0,0.00,17,-2,https://www.eliteprospects.com/player/88699/tyler-lewington,2019-2018,nhl,Tyler Lewington ,D
890,Mark Letestu (C),Winnipeg Jets,7,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11423/mark-letestu,2019-2018,nhl,Mark Letestu ,C
891,Anton Blidh (LW),Boston Bruins,7,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/67179/anton-blidh,2019-2018,nhl,Anton Blidh ,LW
892,Steven Fogarty (C/W),New York Rangers,7,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/114771/steven-fogarty,2019-2018,nhl,Steven Fogarty ,C/W
893,William Lagesson (D),Edmonton Oilers,8,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/86158/william-lagesson,2019-2018,nhl,William Lagesson ,D
894,Jayson Megna (C),Colorado Avalanche,8,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/46027/jayson-megna,2019-2018,nhl,Jayson Megna ,C
895,Rhett Gardner (C/LW),Dallas Stars,8,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/119371/rhett-gardner,2019-2018,nhl,Rhett Gardner ,C/LW
896,Zach Trotman (D),Pittsburgh Penguins,8,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/49303/zach-trotman,2019-2018,nhl,Zach Trotman ,D
897,John Quenneville (C/W),Chicago Blackhawks,9,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/84092/john-quenneville,2019-2018,nhl,John Quenneville ,C/W
898,Riley Barber (RW),Montréal Canadiens,9,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/89847/riley-barber,2019-2018,nhl,Riley Barber ,RW
899,Oliver Wahlstrom (RW),New York Islanders,9,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/241370/oliver-wahlstrom,2019-2018,nhl,Oliver Wahlstrom ,RW
900,Brandon Davidson (D),totals,12,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/45525/brandon-davidson,2019-2018,nhl,Brandon Davidson ,D
901,Otto Koivula (LW/C),New York Islanders,12,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/241338/otto-koivula,2019-2018,nhl,Otto Koivula ,LW/C
902,Lawrence Pilut (D),Buffalo Sabres,13,0,0,0,0.00,4,-4,https://www.eliteprospects.com/player/84938/lawrence-pilut,2019-2018,nhl,Lawrence Pilut ,D
903,Lukas Radil (LW/RW),San Jose Sharks,14,0,0,0,0.00,8,-3,https://www.eliteprospects.com/player/22785/lukas-radil,2019-2018,nhl,Lukas Radil ,LW/RW
904,Brian Gibbons (W/C),Carolina Hurricanes,15,0,0,0,0.00,4,-7,https://www.eliteprospects.com/player/24396/brian-gibbons,2019-2018,nhl,Brian Gibbons ,W/C
905,Joona Luoto (LW/RW),Winnipeg Jets,16,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/157201/joona-luoto,2019-2018,nhl,Joona Luoto ,LW/RW
906,Dylan McIlrath (D),Detroit Red Wings,16,0,0,0,0.00,23,-4,https://www.eliteprospects.com/player/37170/dylan-mcilrath,2019-2018,nhl,Dylan McIlrath ,D
907,Jonathan Ericsson (D),Detroit Red Wings,18,0,0,0,0.00,4,-12,https://www.eliteprospects.com/player/1346/jonathan-ericsson,2019-2018,nhl,Jonathan Ericsson ,D
