,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
467,Niko Mikkola (D),St. Louis Blues,1,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/94439/niko-mikkola,2022-2021,nhl,Niko Mikkola ,D
468,Robert Bortuzzo (D),St. Louis Blues,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2022-2021,nhl,Robert Bortuzzo ,D
469,Ian Cole (D),Tampa Bay Lightning,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/11456/ian-cole,2022-2021,nhl,Ian Cole ,D
470,Zack MacEwen (C/RW),Philadelphia Flyers,1,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/223475/zack-macewen,2022-2021,nhl,Zack MacEwen ,C/RW
471,Nick Holden (D),Ottawa Senators,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/11700/nick-holden,2022-2021,nhl,Nick Holden ,D
472,Jack Quinn (RW/LW),Buffalo Sabres,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/336828/jack-quinn,2022-2021,nhl,Jack Quinn ,RW/LW
473,Shane Wright (C),Seattle Kraken,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/526239/shane-wright,2022-2021,nhl,Shane Wright ,C
474,Jackson Cates (C),Philadelphia Flyers,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/353776/jackson-cates,2022-2021,nhl,Jackson Cates ,C
475,Joe Veleno (C),Detroit Red Wings,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/271713/joe-veleno,2022-2021,nhl,Joe Veleno ,C
476,Conor Timmins (D),Arizona Coyotes,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/267584/conor-timmins,2022-2021,nhl,Conor Timmins ,D
477,Mason Appleton (C/RW),Winnipeg Jets,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/266919/mason-appleton,2022-2021,nhl,Mason Appleton ,C/RW
478,Brett Leason (RW),Anaheim Ducks,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/257755/brett-leason,2022-2021,nhl,Brett Leason ,RW
479,Simon Benoît (D),Anaheim Ducks,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/254891/simon-benoit,2022-2021,nhl,Simon Benoît ,D
480,Cole Perfetti (C/LW),Winnipeg Jets,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/201940/cole-perfetti,2022-2021,nhl,Cole Perfetti ,C/LW
481,Neal Pionk (D),Winnipeg Jets,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/196583/neal-pionk,2022-2021,nhl,Neal Pionk ,D
482,Devin Shore (C),Edmonton Oilers,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/149937/devin-shore,2022-2021,nhl,Devin Shore ,C
483,Derek Ryan (C/RW),Edmonton Oilers,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/67660/derek-ryan,2022-2021,nhl,Derek Ryan ,C/RW
484,Dylan DeMelo (D),Winnipeg Jets,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/45603/dylan-demelo,2022-2021,nhl,Dylan DeMelo ,D
485,Nate Schmidt (D),Winnipeg Jets,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/38039/nate-schmidt,2022-2021,nhl,Nate Schmidt ,D
486,Brenden Dillon (D),Winnipeg Jets,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/23790/brenden-dillon,2022-2021,nhl,Brenden Dillon ,D
487,Zach Sanford (LW),Nashville Predators,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/242077/zach-sanford,2022-2021,nhl,Zach Sanford ,LW
488,Adam Lowry (C),Winnipeg Jets,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/45633/adam-lowry,2022-2021,nhl,Adam Lowry ,C
489,Marco Rossi (C),Minnesota Wild,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/293179/marco-rossi,2022-2021,nhl,Marco Rossi ,C
490,Nathan Bastian (RW/C),New Jersey Devils,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/245157/nathan-bastian,2022-2021,nhl,Nathan Bastian ,RW/C
491,Rem Pitlick (C/RW),Montréal Canadiens,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/199968/rem-pitlick,2022-2021,nhl,Rem Pitlick ,C/RW
492,Caleb Jones (D),Chicago Blackhawks,2,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/199902/caleb-jones,2022-2021,nhl,Caleb Jones ,D
493,Morgan Barron (C/LW),Winnipeg Jets,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/195024/morgan-barron,2022-2021,nhl,Morgan Barron ,C/LW
494,Calvin de Haan (D),Carolina Hurricanes,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/23814/calvin-de-haan,2022-2021,nhl,Calvin de Haan ,D
495,Brad Malone (C/LW),Edmonton Oilers,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/12188/brad-malone,2022-2021,nhl,Brad Malone ,C/LW
496,Brandon Carlo (D),Boston Bruins,2,0,0,0,0.00,4,1,https://www.eliteprospects.com/player/120965/brandon-carlo,2022-2021,nhl,Brandon Carlo ,D
497,Warren Foegele (LW/C),Edmonton Oilers,2,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/210317/warren-foegele,2022-2021,nhl,Warren Foegele ,LW/C
498,Logan Stanley (D),Winnipeg Jets,2,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/240108/logan-stanley,2022-2021,nhl,Logan Stanley ,D
499,Mark Borowiecki (D),Nashville Predators,2,0,0,0,0.00,5,1,https://www.eliteprospects.com/player/19223/mark-borowiecki,2022-2021,nhl,Mark Borowiecki ,D
500,Noah Gregor (C),San Jose Sharks,2,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/162892/noah-gregor,2022-2021,nhl,Noah Gregor ,C
501,Gustav Lindström (D),Detroit Red Wings,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/212379/gustav-lindstrom,2022-2021,nhl,Gustav Lindström ,D
502,Nicolas Hague (D),Vegas Golden Knights,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/253977/nicolas-hague,2022-2021,nhl,Nicolas Hague ,D
503,Philippe Myers (D),Tampa Bay Lightning,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/223515/philippe-myers,2022-2021,nhl,Philippe Myers ,D
504,Michael McLeod (C),New Jersey Devils,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/240821/michael-mcleod,2022-2021,nhl,Michael McLeod ,C
505,Morgan Geekie (C/RW),Seattle Kraken,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/247912/morgan-geekie,2022-2021,nhl,Morgan Geekie ,C/RW
506,Moritz Seider (D),Detroit Red Wings,3,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/258987/moritz-seider,2022-2021,nhl,Moritz Seider ,D
507,Denis Guryanov (RW),Dallas Stars,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/263964/denis-guryanov,2022-2021,nhl,Denis Guryanov ,RW
508,Adam Boqvist (D),Columbus Blue Jackets,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/265684/adam-boqvist,2022-2021,nhl,Adam Boqvist ,D
509,John Marino (D),New Jersey Devils,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/278675/john-marino,2022-2021,nhl,John Marino ,D
510,Connor Dewar (C),Minnesota Wild,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/283843/connor-dewar,2022-2021,nhl,Connor Dewar ,C
511,Ryan Poehling (C),Pittsburgh Penguins,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/288045/ryan-poehling,2022-2021,nhl,Ryan Poehling ,C
512,Evan Bouchard (D),Edmonton Oilers,3,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/300591/evan-bouchard,2022-2021,nhl,Evan Bouchard ,D
513,Cole Koepke (LW),Tampa Bay Lightning,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/300846/cole-koepke,2022-2021,nhl,Cole Koepke ,LW
514,Alex Newhook (C/LW),Colorado Avalanche,3,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/320307/alex-newhook,2022-2021,nhl,Alex Newhook ,C/LW
515,Barrett Hayton (C/LW),Arizona Coyotes,3,0,0,0,0.00,0,-5,https://www.eliteprospects.com/player/317885/barrett-hayton,2022-2021,nhl,Barrett Hayton ,C/LW
516,Joel Farabee (LW),Philadelphia Flyers,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/334036/joel-farabee,2022-2021,nhl,Joel Farabee ,LW
517,Dylan Holloway (LW/C),Edmonton Oilers,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/322111/dylan-holloway,2022-2021,nhl,Dylan Holloway ,LW/C
518,Filip Roos (D),Chicago Blackhawks,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/344180/filip-roos,2022-2021,nhl,Filip Roos ,D
519,Owen Power (D),Buffalo Sabres,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/504240/owen-power,2022-2021,nhl,Owen Power ,D
520,Casey Cizikas (C),New York Islanders,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/14960/casey-cizikas,2022-2021,nhl,Casey Cizikas ,C
521,Alex Goligoski (D),Minnesota Wild,3,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/9435/alex-goligoski,2022-2021,nhl,Alex Goligoski ,D
522,Jordan Staal (C),Carolina Hurricanes,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/10157/jordan-staal,2022-2021,nhl,Jordan Staal ,C
523,Trevor Lewis (C/RW),Calgary Flames,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10461/trevor-lewis,2022-2021,nhl,Trevor Lewis ,C/RW
524,Jesper Fast (RW),Carolina Hurricanes,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/10967/jesper-fast,2022-2021,nhl,Jesper Fast ,RW
525,Josh Bailey (RW/C),New York Islanders,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/14013/josh-bailey,2022-2021,nhl,Josh Bailey ,RW/C
526,Rasmus Asplund (C/W),Buffalo Sabres,3,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/139616/rasmus-asplund,2022-2021,nhl,Rasmus Asplund ,C/W
527,Kyle Palmieri (RW),New York Islanders,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/17508/kyle-palmieri,2022-2021,nhl,Kyle Palmieri ,RW
528,Luke Glendening (C/RW),Dallas Stars,3,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/38233/luke-glendening,2022-2021,nhl,Luke Glendening ,C/RW
529,Christopher Tanev (D),Calgary Flames,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/39601/christopher-tanev,2022-2021,nhl,Christopher Tanev ,D
530,Lukas Sedlak (C/LW),Colorado Avalanche,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/56037/lukas-sedlak,2022-2021,nhl,Lukas Sedlak ,C/LW
531,Nick Seeler (D),Philadelphia Flyers,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/107099/nick-seeler,2022-2021,nhl,Nick Seeler ,D
532,Frédérick Gaudreau (C),Minnesota Wild,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/129032/frederick-gaudreau,2022-2021,nhl,Frédérick Gaudreau ,C
533,Colin Blackwell (C/W),Chicago Blackhawks,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/128394/colin-blackwell,2022-2021,nhl,Colin Blackwell ,C/W
534,Josh Archibald (RW/LW),Pittsburgh Penguins,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/122788/josh-archibald,2022-2021,nhl,Josh Archibald ,RW/LW
535,Travis Sanheim (D),Philadelphia Flyers,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/120938/travis-sanheim,2022-2021,nhl,Travis Sanheim ,D
536,Dysin Mayo (D),Arizona Coyotes,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/120638/dysin-mayo,2022-2021,nhl,Dysin Mayo ,D
537,Karson Kuhlman (C/RW),Seattle Kraken,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/118663/karson-kuhlman,2022-2021,nhl,Karson Kuhlman ,C/RW
538,Carter Verhaeghe (C/LW),Florida Panthers,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/116967/carter-verhaeghe,2022-2021,nhl,Carter Verhaeghe ,C/LW
539,Brock McGinn (LW/RW),Pittsburgh Penguins,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/76486/brock-mcginn,2022-2021,nhl,Brock McGinn ,LW/RW
540,Robert Hägg (D),Detroit Red Wings,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/27397/robert-hagg,2022-2021,nhl,Robert Hägg ,D
541,MacKenzie Entwistle (RW/C),Chicago Blackhawks,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/273678/mackenzie-entwistle,2022-2021,nhl,MacKenzie Entwistle ,RW/C
542,Jacob Bryson (D),Buffalo Sabres,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/253923/jacob-bryson,2022-2021,nhl,Jacob Bryson ,D
543,Brandon Duhaime (RW/LW),Minnesota Wild,3,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/202463/brandon-duhaime,2022-2021,nhl,Brandon Duhaime ,RW/LW
544,Noah Hanifin (D),Calgary Flames,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/177710/noah-hanifin,2022-2021,nhl,Noah Hanifin ,D
545,Josh Mahura (D),Florida Panthers,3,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/166669/josh-mahura,2022-2021,nhl,Josh Mahura ,D
546,Jesse Puljujärvi (RW),Edmonton Oilers,3,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/152117/jesse-puljujarvi,2022-2021,nhl,Jesse Puljujärvi ,RW
547,Radek Faksa (C),Dallas Stars,3,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/98300/radek-faksa,2022-2021,nhl,Radek Faksa ,C
548,Kurtis MacDermid (D),Colorado Avalanche,3,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/98183/kurtis-macdermid,2022-2021,nhl,Kurtis MacDermid ,D
549,Jujhar Khaira (LW/C),Chicago Blackhawks,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/93577/jujhar-khaira,2022-2021,nhl,Jujhar Khaira ,LW/C
550,Nick Cousins (C/LW),Florida Panthers,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/45550/nick-cousins,2022-2021,nhl,Nick Cousins ,C/LW
551,Jan Rutta (D),Pittsburgh Penguins,3,0,0,0,0.00,2,3,https://www.eliteprospects.com/player/18090/jan-rutta,2022-2021,nhl,Jan Rutta ,D
552,Jarred Tinordi (D),Chicago Blackhawks,3,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/20706/jarred-tinordi,2022-2021,nhl,Jarred Tinordi ,D
553,Zac Jones (D),New York Rangers,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/364649/zac-jones,2022-2021,nhl,Zac Jones ,D
554,Alexander Romanov (D),New York Islanders,3,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/396529/alexander-romanov,2022-2021,nhl,Alexander Romanov ,D
555,Mattias Samuelsson (D),Buffalo Sabres,3,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/325127/mattias-samuelsson,2022-2021,nhl,Mattias Samuelsson ,D
556,Marc Staal (D),Florida Panthers,3,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/9183/marc-staal,2022-2021,nhl,Marc Staal ,D
557,Jamie Benn (LW),Dallas Stars,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/15399/jamie-benn,2022-2021,nhl,Jamie Benn ,LW
558,Erik Haula (LW/C),New Jersey Devils,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/16042/erik-haula,2022-2021,nhl,Erik Haula ,LW/C
559,Travis Hamonic (D),Ottawa Senators,3,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/17519/travis-hamonic,2022-2021,nhl,Travis Hamonic ,D
560,Zack Kassian (RW),Arizona Coyotes,3,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/15390/zack-kassian,2022-2021,nhl,Zack Kassian ,RW
561,Brett Kulak (D),Edmonton Oilers,3,0,0,0,0.00,4,1,https://www.eliteprospects.com/player/88617/brett-kulak,2022-2021,nhl,Brett Kulak ,D
562,Jack McBain (C),Arizona Coyotes,3,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/363685/jack-mcbain,2022-2021,nhl,Jack McBain ,C
563,Nikita Zadorov (D),Calgary Flames,3,0,0,0,0.00,4,3,https://www.eliteprospects.com/player/108648/nikita-zadorov,2022-2021,nhl,Nikita Zadorov ,D
564,Logan O'Connor (RW),Colorado Avalanche,3,0,0,0,0.00,4,2,https://www.eliteprospects.com/player/62327/logan-o-connor,2022-2021,nhl,Logan O'Connor ,RW
565,Troy Stecher (D),Arizona Coyotes,3,0,0,0,0.00,4,-4,https://www.eliteprospects.com/player/59042/troy-stecher,2022-2021,nhl,Troy Stecher ,D
566,Connor Murphy (D),Chicago Blackhawks,3,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/45417/connor-murphy,2022-2021,nhl,Connor Murphy ,D
567,Tomas Tatar (LW/RW),New Jersey Devils,3,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/17750/tomas-tatar,2022-2021,nhl,Tomas Tatar ,LW/RW
568,Alexander Edler (D),Los Angeles Kings,3,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/4081/alexander-edler,2022-2021,nhl,Alexander Edler ,D
569,Jalen Chatfield (D),Carolina Hurricanes,3,0,0,0,0.00,5,-1,https://www.eliteprospects.com/player/205562/jalen-chatfield,2022-2021,nhl,Jalen Chatfield ,D
570,Evan Rodrigues (C/W),Colorado Avalanche,3,0,0,0,0.00,6,-3,https://www.eliteprospects.com/player/62525/evan-rodrigues,2022-2021,nhl,Evan Rodrigues ,C/W
571,Jérémy Lauzon (D),Nashville Predators,3,0,0,0,0.00,6,-1,https://www.eliteprospects.com/player/213715/jeremy-lauzon,2022-2021,nhl,Jérémy Lauzon ,D
572,Justin Braun (D),Philadelphia Flyers,3,0,0,0,0.00,7,0,https://www.eliteprospects.com/player/15033/justin-braun,2022-2021,nhl,Justin Braun ,D
573,Liam O'Brien (C/LW),Arizona Coyotes,3,0,0,0,0.00,7,0,https://www.eliteprospects.com/player/84724/liam-o-brien,2022-2021,nhl,Liam O'Brien ,C/LW
574,Parker Kelly (LW/C),Ottawa Senators,3,0,0,0,0.00,7,0,https://www.eliteprospects.com/player/258162/parker-kelly,2022-2021,nhl,Parker Kelly ,LW/C
575,Colin Miller (D),Dallas Stars,3,0,0,0,0.00,8,3,https://www.eliteprospects.com/player/61228/colin-miller,2022-2021,nhl,Colin Miller ,D
576,Nicolas Deslauriers (LW/D),Philadelphia Flyers,3,0,0,0,0.00,10,0,https://www.eliteprospects.com/player/37437/nicolas-deslauriers,2022-2021,nhl,Nicolas Deslauriers ,LW/D
577,Brendan Smith (D),New Jersey Devils,3,0,0,0,0.00,11,-3,https://www.eliteprospects.com/player/12506/brendan-smith,2022-2021,nhl,Brendan Smith ,D
578,Christian Dvorak (LW/C),Montréal Canadiens,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/194889/christian-dvorak,2022-2021,nhl,Christian Dvorak ,LW/C
579,Nils Åman (C),Vancouver Canucks,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/343876/nils-aman,2022-2021,nhl,Nils Åman ,C
580,Braden Schneider (D),New York Rangers,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/351820/braden-schneider,2022-2021,nhl,Braden Schneider ,D
581,Juraj Slafkovský (LW),Montréal Canadiens,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/527423/juraj-slafkovsky,2022-2021,nhl,Juraj Slafkovský ,LW
582,Alexei Protas (C),Washington Capitals,4,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/517438/alexei-protas,2022-2021,nhl,Alexei Protas ,C
583,Andrew Peeke (D),Columbus Blue Jackets,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/291905/andrew-peeke,2022-2021,nhl,Andrew Peeke ,D
584,Johnny Kovacevic (D),Montréal Canadiens,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/239820/johnny-kovacevic,2022-2021,nhl,Johnny Kovacevic ,D
585,Jack Roslovic (C/RW),Columbus Blue Jackets,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/226309/jack-roslovic,2022-2021,nhl,Jack Roslovic ,C/RW
586,Jake Bean (D),Columbus Blue Jackets,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/199660/jake-bean,2022-2021,nhl,Jake Bean ,D
587,Jake Evans (C/RW),Montréal Canadiens,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/152048/jake-evans,2022-2021,nhl,Jake Evans ,C/RW
588,Pierre Engvall (LW/RW),Toronto Maple Leafs,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/147720/pierre-engvall,2022-2021,nhl,Pierre Engvall ,LW/RW
589,Jimmy Vesey (LW),New York Rangers,4,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/121865/jimmy-vesey,2022-2021,nhl,Jimmy Vesey ,LW
590,Carl Grundström (RW/LW),Los Angeles Kings,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/113516/carl-grundstrom,2022-2021,nhl,Carl Grundström ,RW/LW
591,Jakub Zboril (D),Boston Bruins,4,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/112379/jakub-zboril,2022-2021,nhl,Jakub Zboril ,D
592,Zach Aston-Reese (C/W),Toronto Maple Leafs,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/98068/zach-aston-reese,2022-2021,nhl,Zach Aston-Reese ,C/W
593,Connor Brown (RW),Washington Capitals,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/97341/connor-brown,2022-2021,nhl,Connor Brown ,RW
594,Adam Henrique (C/LW),Anaheim Ducks,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/19043/adam-henrique,2022-2021,nhl,Adam Henrique ,C/LW
595,Yevgeni Dadonov (RW/LW),Montréal Canadiens,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/11859/yevgeni-dadonov,2022-2021,nhl,Yevgeni Dadonov ,RW/LW
596,Pierre-Édouard Bellemare (C/LW),Tampa Bay Lightning,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,2022-2021,nhl,Pierre-Édouard Bellemare ,C/LW
597,Dmitri Orlov (D),Washington Capitals,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/17758/dmitri-orlov,2022-2021,nhl,Dmitri Orlov ,D
598,Chris Wideman (D),Montréal Canadiens,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/38081/chris-wideman,2022-2021,nhl,Chris Wideman ,D
599,Garnet Hathaway (RW/LW),Washington Capitals,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/75018/garnet-hathaway,2022-2021,nhl,Garnet Hathaway ,RW/LW
600,Sean Walker (D),Los Angeles Kings,4,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/160791/sean-walker,2022-2021,nhl,Sean Walker ,D
601,Erik Cernak (D),Tampa Bay Lightning,4,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/166368/erik-cernak,2022-2021,nhl,Erik Cernak ,D
602,Dakota Joshua (C),Vancouver Canucks,4,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/194948/dakota-joshua,2022-2021,nhl,Dakota Joshua ,C
603,Jamie Drysdale (D),Anaheim Ducks,4,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/201868/jamie-drysdale,2022-2021,nhl,Jamie Drysdale ,D
604,Riley Stillman (D),Vancouver Canucks,4,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/252469/riley-stillman,2022-2021,nhl,Riley Stillman ,D
605,Nick Paul (LW/C),Tampa Bay Lightning,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/149617/nick-paul,2022-2021,nhl,Nick Paul ,LW/C
606,Nicolas Aubé-Kubel (RW/C),Toronto Maple Leafs,4,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/151146/nicolas-aube-kubel,2022-2021,nhl,Nicolas Aubé-Kubel ,RW/C
607,Brandon Hagel (LW),Tampa Bay Lightning,4,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/161843/brandon-hagel,2022-2021,nhl,Brandon Hagel ,LW
608,Tomas Nosek (LW/C),Boston Bruins,4,0,0,0,0.00,4,2,https://www.eliteprospects.com/player/102439/tomas-nosek,2022-2021,nhl,Tomas Nosek ,LW/C
609,Jamie Oleksiak (D),Seattle Kraken,4,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/37832/jamie-oleksiak,2022-2021,nhl,Jamie Oleksiak ,D
610,Viktor Arvidsson (LW/RW),Los Angeles Kings,4,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/27484/viktor-arvidsson,2022-2021,nhl,Viktor Arvidsson ,LW/RW
611,Brendan Gallagher (RW),Montréal Canadiens,4,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/25705/brendan-gallagher,2022-2021,nhl,Brendan Gallagher ,RW
612,Alec Martinez (D),Vegas Golden Knights,4,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/12531/alec-martinez,2022-2021,nhl,Alec Martinez ,D
613,Pat Maroon (LW),Tampa Bay Lightning,4,0,0,0,0.00,5,-3,https://www.eliteprospects.com/player/12063/pat-maroon,2022-2021,nhl,Pat Maroon ,LW
614,Ryan Reaves (RW),New York Rangers,4,0,0,0,0.00,5,-1,https://www.eliteprospects.com/player/14003/ryan-reaves,2022-2021,nhl,Ryan Reaves ,RW
615,Cole Sillinger (C),Columbus Blue Jackets,4,0,0,0,0.00,6,-3,https://www.eliteprospects.com/player/201844/cole-sillinger,2022-2021,nhl,Cole Sillinger ,C
616,Brandt Clarke (D),Los Angeles Kings,4,0,0,0,0.00,6,2,https://www.eliteprospects.com/player/336887/brandt-clarke,2022-2021,nhl,Brandt Clarke ,D
617,Yanni Gourde (C/W),Seattle Kraken,4,0,0,0,0.00,7,-1,https://www.eliteprospects.com/player/37303/yanni-gourde,2022-2021,nhl,Yanni Gourde ,C/W
618,Jonah Gadjovich (LW),San Jose Sharks,4,0,0,0,0.00,9,-1,https://www.eliteprospects.com/player/252476/jonah-gadjovich,2022-2021,nhl,Jonah Gadjovich ,LW
619,Marc-Édouard Vlasic (D),San Jose Sharks,5,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2022-2021,nhl,Marc-Édouard Vlasic ,D
620,Kevin Labanc (RW/LW),San Jose Sharks,5,0,0,0,0.00,0,-5,https://www.eliteprospects.com/player/133841/kevin-labanc,2022-2021,nhl,Kevin Labanc ,RW/LW
621,Matt Nieto (LW/RW),San Jose Sharks,5,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/20723/matt-nieto,2022-2021,nhl,Matt Nieto ,LW/RW
622,Alexandre Carrier (D),Nashville Predators,5,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/151143/alexandre-carrier,2022-2021,nhl,Alexandre Carrier ,D
